artist,title,key,song_url,artist_url
Taylor Swift,The Archer,55908734,43ac26babd1185da08f4e7e1238f96cae7ac2b08,62b33d12e2b9a033cf77585f6e3d4b2c6b3a63a1
Tame Impala,The Less I Know The Better,83656310,529af81043b7b86ae5f9709f590d52a6f7dd7fb5,d258f00c11f658bc5d3fbe0b5491200996836e86
Taylor Swift,The Man,59712985,f2a0f4db4c1fc8e82ca34295eacf18c95f7de3e5,93fec27f9aac86526b9010e882037afbda4e3d5f
Alexandre Desplat,The Worst Day,85620736,5e3787102691b7657236549835f05cf3b35adb90,a2f0b784d0dca20841d734dc6e7a4c15e52a1cc5
Astrid S,Think Before I Talk,36566912,79d0c911d6ed06bd5e35997db73fd1237767e4ed,d06bea6ab5205a9966d7a67a14c317834a3e168d
Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners),32628303,717a6672443a25593ff75b778c5b0f809d62394f,db0a4418f8fc25d87038a1ea71a43e7c9afa5e63
Sia,Thunderclouds,72362411,7d9835777327c7f8a9ea694e12d8b5cf741618db,652b6bb0dfaf8aa444f4414ee018699260e74306
Gryffin,Tie Me Down (with Elley Duhé),35183722,d08d3dbd49b563781b55e58f7aea18c0cec28494,aefe640c168f3a851a35508e27e07d4256434b0f
Jason Derulo,Tip Toe (feat. French Montana),65755731,1e99ffb3917c9531a8bc7f6435d7481441cdb17d,300b459748ce4d11ce1e222eb3d7dff8e854d6da
Grouplove,Tongue Tied,85220335,2147e7bd8762aa4f7f1ce38ba02cfa618c530758,026ce956f371c5a25f366f85b6c4f473f649899a
Timecop1983,Tonight,39945408,5b1da6a17daa29ef41af5b1f75eaa60a7f7438e0,a38579606746ef34c38c349f4cdb250784f3aee8
SHAED,Trampoline,56339793,16f1d600e8d964108c2ad6d08aed2ab0989f5c3e,d4a8d208a0334c183ffa012724df7d85a1878c20
Shawn Mendes,Treat You Better,40800151,3c60bfdacc3f98e3294fc14ced10d2b66382083e,6bd59cfbd3e1e6394af710bddcd62999aae31c6f
Alessia Cara,Trust My Lonely,15198051,607d1950dc36ee5ef31cd0f24ed2d597766c0f33,56dcc0e8f919ea86b139b4ccd084439e10a8704e
Shankar Mahadevan,Uff Teri Adaa,55928092,18552d881b290088fc6ad1efde1d17111db3a782,f31c28f27daefe7a7a1123ce0d95dc15306b7f76
AllttA,Under the Water (fg. IV),54993297,aa5c69d3d9df7006d3e8fdf981c2d4413a4d2f3e,7886e77283859d10a57924b3085a8766d0d461ff
Unknown Artist,Unknown Track,46318849,1150d440cf6be50f98df690eb534974db0c9c40a,6017a2a92b125e78aff9a8ca29190b0476df58ce
The Score,Unstoppable,83979824,381f8aa8a91bb91e9b1c2d918d54b5368e50c2d2,521526722bef81cd29a2dcba642c087fdec1bb3e
20syl,Voices,78034373,12d080f3203871609b35353f59e19d5d9668980f,c23701238e46876969ea3b694e9b42b8db133b91
U.S.A. For Africa,We Are The World,77416474,5609f657633684fcfb507ec7fc8f30f76df8d67c,b040846ceba13c3e9c125d68389491094e7f2982
AJR,Weak,18036201,e9123af930849a20dad875b2a42e5ca65f1944b6,c3c913b76f3c7f6de6c464ac1ae357a412adf79f
Confidently Insecure,"Weddings, Weed, and What To See On Broadway | KEITH HABERSBERGER | Confidently Insecure",31462779,,
P!nk,What About Us,56484753,b97d90c4adf9386281985180edf7c7940e8908cb,afc2d276d9c1b398d4f1048c20584f926296b9c0
Justin Timberlake,What Goes Around.../...Comes Around (Interlude),38519745,f6f07bf44c8293d4ef5aa1bd76d0ef5ab8713775,646fba36b604f30e0c59f9d1043ee0b105ccd5e0
Billie Eilish,when the party's over,10006080,3ecac85b0a9e25bfb3ff85ab96c9d09ab164cb7b,bcf71477d890a736eb769dc5f8af4e7d28278824
Billie Eilish,wish you were gay,19291764,b356446fa6765a17f64a5bfad8a23bf1ce85a5ab,bcf71477d890a736eb769dc5f8af4e7d28278824
Halsey,Without Me,62674668,06e207bfb0751551eb5899252a565c710e58027e,1ccc88afcd13131dc35a1bd028922dbc748a55fb
